order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
ORD_10177,CUST_2824,PROD_797,Fashion,118.04,0.0,9,Credit Card,2024-04-07 23:00:00,2,Asia Pacific,No,1062.36,0.0,289.97,36,Male
ORD_10178,CUST_3018,PROD_361,Fashion,74.17,0.0,6,PayPal,2023-07-17 08:00:00,1,Asia Pacific,No,450.01,4.99,144.51,63,Male
ORD_10179,CUST_1122,PROD_567,Sports,38.52,0.0,1,Debit Card,2023-03-17 02:00:00,3,North America,No,43.51,4.99,6.89,47,Female
ORD_10180,CUST_1725,PROD_514,Fashion,82.44,0.0,10,Credit Card,2023-12-06 19:00:00,1,Europe,No,829.39,4.99,304.22,51,Female
ORD_10181,CUST_4934,PROD_872,Home,21.77,0.4,9,Credit Card,2023-12-05 08:00:00,4,Middle East,No,117.54,0.0,27.59,40,Male
ORD_10182,CUST_3075,PROD_264,Beauty,10.45,0.1,7,Credit Card,2023-10-03 16:00:00,3,Latin America,No,65.8,0.0,7.36,66,Female
ORD_10183,CUST_5997,PROD_136,Electronics,184.36,0.05,1,Credit Card,2024-08-17 01:00:00,2,Europe,No,180.13,4.99,66.17,58,Male
ORD_10184,CUST_1460,PROD_167,Toys,22.09,0.25,2,Debit Card,2024-08-26 14:00:00,2,Latin America,No,38.13,4.99,10.44,44,Male
ORD_10185,CUST_8649,PROD_114,Fashion,42.63,0.2,5,COD,2024-11-24 14:00:00,2,North America,No,170.5,0.0,45.75,18,Female
ORD_10186,CUST_5485,PROD_836,Fashion,61.53,0.0,5,PayPal,2024-08-09 11:00:00,4,Europe,No,317.64,9.99,38.87,61,Female
ORD_10187,CUST_3436,PROD_129,Beauty,45.92,0.2,1,Debit Card,2024-01-19 16:00:00,2,North America,No,36.74,0.0,9.81,35,Male
ORD_10188,CUST_4406,PROD_525,Electronics,366.61,0.0,1,Credit Card,2024-11-13 03:00:00,3,Middle East,No,371.6,4.99,77.42,64,Female
ORD_10189,CUST_4176,PROD_541,Home,105.99,0.15,1,UPI,2024-05-08 03:00:00,2,North America,Yes,95.08,4.99,11.5,51,Male
ORD_10190,CUST_1847,PROD_826,Toys,42.85,0.0,2,PayPal,2024-07-02 16:00:00,2,North America,No,90.69,4.99,9.82,23,Male
ORD_10191,CUST_3687,PROD_361,Fashion,41.08,0.0,4,Credit Card,2023-03-27 09:00:00,3,Europe,No,164.32,0.0,22.35,67,Male
ORD_10192,CUST_8939,PROD_410,Fashion,80.92,0.25,2,Credit Card,2023-08-14 23:00:00,4,Europe,No,121.38,0.0,20.87,27,Male
ORD_10193,CUST_2770,PROD_459,Fashion,115.45,0.05,1,PayPal,2024-08-30 21:00:00,3,Europe,No,119.67,9.99,24.72,20,Male
ORD_10194,CUST_8628,PROD_964,Sports,99.14,0.1,1,Wallet,2023-10-26 06:00:00,3,Europe,No,89.23,0.0,18.17,46,Other
ORD_10195,CUST_7507,PROD_100,Electronics,433.4,0.15,1,Credit Card,2024-03-03 00:00:00,3,Europe,No,368.39,0.0,131.6,54,Female
ORD_10196,CUST_1231,PROD_667,Fashion,91.47,0.15,1,COD,2023-11-05 08:00:00,2,Asia Pacific,No,82.74,4.99,26.51,36,Female
ORD_10197,CUST_8109,PROD_222,Home,136.7,0.0,2,Credit Card,2024-02-16 10:00:00,2,North America,No,273.4,0.0,28.37,31,Female
ORD_10198,CUST_5941,PROD_656,Fashion,30.11,0.25,3,Credit Card,2024-09-23 07:00:00,5,North America,No,72.73,4.99,20.03,51,Female
ORD_10199,CUST_1307,PROD_553,Electronics,508.03,0.1,1,Debit Card,2023-02-18 02:00:00,3,North America,No,457.23,0.0,92.85,21,Male
ORD_10200,CUST_6408,PROD_392,Grocery,19.28,0.1,5,Credit Card,2023-07-07 11:00:00,2,Europe,No,86.75,0.0,21.48,64,Male
ORD_10201,CUST_2920,PROD_900,Fashion,114.91,0.15,2,COD,2023-09-20 07:00:00,3,North America,No,200.33,4.99,49.38,50,Female
ORD_10202,CUST_8472,PROD_212,Fashion,24.77,0.2,3,Credit Card,2024-05-22 15:00:00,5,Latin America,No,69.45,9.99,26.28,56,Female
ORD_10203,CUST_2801,PROD_144,Electronics,452.35,0.0,1,Debit Card,2024-06-20 10:00:00,2,North America,No,452.35,0.0,142.49,54,Female
ORD_10204,CUST_3792,PROD_523,Sports,124.11,0.25,1,Credit Card,2023-08-19 19:00:00,3,North America,No,93.08,0.0,9.4,22,Male
ORD_10205,CUST_8980,PROD_995,Fashion,80.09,0.2,3,COD,2024-02-06 13:00:00,3,North America,No,192.21,0.0,64.39,27,Female
ORD_10206,CUST_8699,PROD_917,Electronics,94.78,0.0,1,PayPal,2024-10-11 10:00:00,3,North America,No,104.77,9.99,35.13,45,Female
ORD_10207,CUST_5550,PROD_733,Fashion,49.42,0.2,10,Credit Card,2023-04-17 13:00:00,2,Latin America,No,400.39,4.99,71.79,33,Female
ORD_10208,CUST_4276,PROD_684,Grocery,11.4,0.1,4,Debit Card,2023-08-22 00:00:00,1,North America,No,41.04,0.0,4.52,27,Male
ORD_10209,CUST_6055,PROD_699,Electronics,559.99,0.1,1,PayPal,2024-11-17 18:00:00,2,Asia Pacific,No,508.98,4.99,151.05,34,Male
ORD_10210,CUST_5073,PROD_169,Electronics,601.56,0.4,1,Credit Card,2023-04-02 16:00:00,3,North America,No,360.94,0.0,58.11,28,Female
ORD_10211,CUST_8214,PROD_118,Home,68.13,0.0,1,Debit Card,2024-08-13 12:00:00,4,Europe,No,68.13,0.0,21.09,38,Female
ORD_10212,CUST_6135,PROD_275,Fashion,101.74,0.3,2,UPI,2023-05-04 09:00:00,3,Europe,No,142.44,0.0,36.39,51,Male
ORD_10213,CUST_3432,PROD_779,Sports,101.43,0.15,3,UPI,2024-08-14 23:00:00,1,North America,No,258.66,0.0,34.28,67,Male
ORD_10214,CUST_1886,PROD_476,Beauty,28.41,0.05,2,Debit Card,2024-05-13 17:00:00,2,Latin America,No,53.98,0.0,18.85,20,Female
ORD_10215,CUST_5498,PROD_230,Electronics,274.81,0.15,1,Credit Card,2023-04-30 13:00:00,4,Europe,Yes,233.59,0.0,72.45,60,Female
ORD_10216,CUST_2413,PROD_190,Home,80.61,0.0,1,Debit Card,2024-12-23 12:00:00,2,Europe,Yes,85.6,4.99,11.55,61,Female
ORD_10217,CUST_5498,PROD_943,Electronics,503.33,0.1,1,UPI,2024-08-06 00:00:00,1,Europe,No,457.99,4.99,139.57,49,Female
ORD_10218,CUST_2926,PROD_537,Fashion,70.34,0.2,4,Credit Card,2023-08-26 11:00:00,1,North America,No,225.08,0.0,80.25,63,Female
ORD_10219,CUST_8471,PROD_498,Beauty,75.71,0.0,2,Credit Card,2023-06-16 03:00:00,1,Latin America,No,161.41,9.99,41.79,53,Female
ORD_10220,CUST_6156,PROD_704,Fashion,43.74,0.1,7,Credit Card,2024-07-14 06:00:00,5,North America,No,280.58,4.99,42.32,18,Female
ORD_10221,CUST_5021,PROD_229,Electronics,289.38,0.0,1,PayPal,2023-02-20 18:00:00,2,Latin America,No,289.38,0.0,79.07,64,Female
ORD_10222,CUST_4483,PROD_736,Electronics,54.86,0.2,1,PayPal,2023-07-17 07:00:00,2,North America,No,48.88,4.99,5.21,21,Male
ORD_10223,CUST_8362,PROD_599,Sports,69.31,0.05,2,Debit Card,2024-04-15 16:00:00,3,North America,No,131.68,0.0,37.06,64,Female
ORD_10224,CUST_1741,PROD_222,Toys,21.05,0.05,1,Credit Card,2023-07-09 19:00:00,1,North America,No,20.0,0.0,4.3,42,Female
ORD_10225,CUST_4288,PROD_466,Fashion,57.21,0.0,2,UPI,2024-01-17 02:00:00,2,North America,No,114.42,0.0,40.21,46,Male
ORD_10226,CUST_5561,PROD_314,Electronics,421.73,0.15,1,PayPal,2023-12-02 10:00:00,1,Asia Pacific,Yes,363.46,4.99,50.79,30,Male
ORD_10227,CUST_7735,PROD_465,Grocery,24.45,0.0,1,Wallet,2024-06-15 13:00:00,2,North America,No,29.44,4.99,4.02,52,Female
ORD_10228,CUST_1106,PROD_182,Home,64.13,0.0,1,Credit Card,2024-12-27 05:00:00,1,Asia Pacific,Yes,69.12,4.99,19.46,59,Female
ORD_10229,CUST_6220,PROD_335,Home,147.98,0.0,1,Credit Card,2023-10-15 05:00:00,2,Europe,No,152.97,4.99,21.42,51,Male
ORD_10230,CUST_5494,PROD_553,Beauty,61.01,0.15,2,PayPal,2024-08-21 21:00:00,2,North America,No,108.71,4.99,40.08,60,Female
ORD_10231,CUST_2848,PROD_412,Electronics,230.89,0.0,1,Debit Card,2024-08-29 21:00:00,1,North America,No,235.88,4.99,54.31,27,Female
ORD_10232,CUST_1838,PROD_180,Home,100.78,0.05,2,COD,2023-05-24 04:00:00,3,Europe,No,191.48,0.0,22.44,22,Female
ORD_10233,CUST_2209,PROD_443,Toys,18.67,0.2,5,Credit Card,2023-12-31 18:00:00,2,North America,No,74.7,0.0,16.51,66,Female
ORD_10234,CUST_2003,PROD_471,Electronics,133.27,0.05,2,Debit Card,2024-03-20 21:00:00,2,Asia Pacific,No,258.21,4.99,42.54,65,Male
ORD_10235,CUST_6678,PROD_737,Beauty,62.93,0.1,2,COD,2023-09-03 15:00:00,2,North America,No,118.27,4.99,39.2,61,Female
ORD_10236,CUST_5636,PROD_625,Home,75.21,0.05,3,PayPal,2024-11-23 01:00:00,5,Europe,No,214.35,0.0,66.0,31,Female
ORD_10237,CUST_5637,PROD_570,Grocery,14.76,0.0,10,COD,2024-10-13 12:00:00,1,Europe,No,162.59,14.99,17.66,67,Female
ORD_10238,CUST_3284,PROD_486,Fashion,41.01,0.4,8,Credit Card,2023-10-20 14:00:00,4,Middle East,No,201.87,4.99,57.08,41,Female
ORD_10239,CUST_6214,PROD_856,Sports,25.54,0.0,1,Credit Card,2024-01-17 07:00:00,3,North America,No,30.53,4.99,8.4,22,Male
ORD_10240,CUST_5199,PROD_748,Fashion,91.54,0.1,5,Debit Card,2023-08-22 08:00:00,5,Europe,No,411.95,0.0,110.64,45,Female
ORD_10241,CUST_2251,PROD_810,Fashion,82.55,0.0,3,Wallet,2023-11-30 04:00:00,2,Asia Pacific,No,252.64,4.99,94.49,21,Female
ORD_10242,CUST_5019,PROD_405,Electronics,407.09,0.2,1,Debit Card,2024-01-11 07:00:00,3,Asia Pacific,No,325.67,0.0,109.58,65,Female
ORD_10243,CUST_2878,PROD_756,Sports,133.99,0.2,1,Credit Card,2024-06-23 10:00:00,3,Asia Pacific,No,117.18,9.99,18.5,59,Other
ORD_10244,CUST_6520,PROD_105,Electronics,684.87,0.1,1,Credit Card,2023-07-13 10:00:00,3,North America,No,626.37,9.99,164.5,55,Male
ORD_10245,CUST_2572,PROD_725,Sports,124.38,0.0,2,COD,2024-04-16 08:00:00,3,Europe,No,253.75,4.99,57.86,37,Female
ORD_10246,CUST_1009,PROD_321,Fashion,110.21,0.0,2,Debit Card,2023-11-16 23:00:00,3,Latin America,No,220.42,0.0,49.45,60,Male
ORD_10247,CUST_4999,PROD_190,Sports,52.66,0.1,1,Credit Card,2023-12-09 00:00:00,3,Europe,No,47.39,0.0,15.08,37,Male
ORD_10248,CUST_7158,PROD_715,Fashion,107.75,0.0,1,Wallet,2024-03-22 12:00:00,4,Europe,No,107.75,0.0,38.64,61,Female
ORD_10249,CUST_2380,PROD_352,Electronics,456.15,0.3,2,Credit Card,2024-12-28 05:00:00,2,North America,No,638.6,0.0,136.14,19,Female
ORD_10250,CUST_6752,PROD_463,Home,213.57,0.0,1,Debit Card,2023-05-24 12:00:00,7,Europe,No,218.56,4.99,80.33,30,Male
ORD_10251,CUST_4959,PROD_934,Home,191.08,0.0,1,Wallet,2024-03-24 05:00:00,4,North America,No,191.08,0.0,42.32,50,Female
ORD_10252,CUST_8992,PROD_245,Fashion,21.05,0.15,6,Debit Card,2024-08-24 10:00:00,3,North America,No,117.33,9.99,35.62,35,Male
ORD_10253,CUST_2134,PROD_718,Beauty,68.65,0.05,4,Debit Card,2023-02-14 04:00:00,3,Europe,No,265.87,4.99,46.93,49,Male
ORD_10254,CUST_7937,PROD_945,Electronics,302.97,0.05,1,Debit Card,2023-05-23 12:00:00,1,Asia Pacific,No,287.82,0.0,82.85,18,Male
ORD_10255,CUST_1028,PROD_382,Home,117.32,0.05,1,Credit Card,2023-01-13 13:00:00,3,Asia Pacific,No,121.44,9.99,44.42,29,Male
ORD_10256,CUST_6629,PROD_281,Electronics,58.31,0.1,1,Credit Card,2024-06-03 12:00:00,2,Asia Pacific,No,57.47,4.99,9.79,43,Male
ORD_10257,CUST_3156,PROD_586,Electronics,619.04,0.1,1,PayPal,2024-12-08 22:00:00,1,Europe,No,557.14,0.0,141.05,41,Male
ORD_10258,CUST_3737,PROD_709,Toys,32.28,0.05,1,Debit Card,2023-01-30 03:00:00,3,Asia Pacific,Yes,35.66,4.99,3.65,46,Male
ORD_10259,CUST_4042,PROD_457,Fashion,113.66,0.15,1,Credit Card,2023-01-08 22:00:00,1,Europe,No,101.6,4.99,31.27,69,Other
ORD_10260,CUST_2367,PROD_514,Beauty,29.67,0.0,1,Credit Card,2024-03-13 04:00:00,3,Europe,No,34.66,4.99,12.72,65,Male
ORD_10261,CUST_4363,PROD_600,Electronics,422.05,0.0,1,PayPal,2024-12-24 12:00:00,3,North America,No,422.05,0.0,95.07,22,Male
ORD_10262,CUST_8982,PROD_895,Electronics,358.35,0.2,1,Credit Card,2023-05-04 23:00:00,2,North America,No,291.67,4.99,67.19,67,Female
ORD_10263,CUST_7655,PROD_226,Home,202.19,0.0,1,Credit Card,2023-09-12 06:00:00,3,Asia Pacific,No,207.18,4.99,25.48,61,Female
ORD_10264,CUST_4771,PROD_631,Fashion,71.24,0.3,3,PayPal,2023-03-17 16:00:00,2,Asia Pacific,No,149.61,0.0,15.64,56,Male
ORD_10265,CUST_6477,PROD_444,Electronics,394.91,0.1,1,Debit Card,2023-01-24 17:00:00,7,Latin America,No,360.41,4.99,56.29,54,Male
ORD_10266,CUST_3854,PROD_455,Electronics,760.11,0.25,1,Credit Card,2023-08-15 18:00:00,3,North America,No,580.07,9.99,130.63,21,Male
ORD_10267,CUST_8930,PROD_762,Electronics,333.46,0.4,1,Credit Card,2023-03-20 23:00:00,2,North America,No,205.07,4.99,27.39,25,Female
ORD_10268,CUST_1837,PROD_655,Fashion,66.45,0.05,2,Credit Card,2023-06-10 23:00:00,3,Asia Pacific,No,131.25,4.99,26.38,67,Female
ORD_10269,CUST_8632,PROD_721,Toys,36.82,0.0,2,Credit Card,2024-06-22 01:00:00,2,Europe,No,78.63,4.99,11.02,64,Male
ORD_10270,CUST_7847,PROD_791,Fashion,20.66,0.3,8,UPI,2023-11-07 15:00:00,2,North America,No,125.67,9.99,14.74,50,Male
ORD_10271,CUST_2524,PROD_991,Beauty,46.86,0.2,1,Credit Card,2023-06-17 06:00:00,3,Europe,No,37.49,0.0,12.12,42,Male
ORD_10272,CUST_3247,PROD_900,Electronics,301.85,0.0,1,Debit Card,2024-04-07 05:00:00,5,Middle East,No,301.85,0.0,111.08,59,Female
ORD_10273,CUST_2172,PROD_978,Sports,129.84,0.0,1,PayPal,2023-05-06 09:00:00,3,Latin America,No,139.83,9.99,52.78,30,Male
ORD_10274,CUST_5896,PROD_859,Fashion,82.58,0.4,8,UPI,2024-11-20 02:00:00,4,Latin America,Yes,411.39,14.99,136.85,31,Female
ORD_10275,CUST_6033,PROD_771,Fashion,89.69,0.1,2,Debit Card,2024-03-23 01:00:00,1,Asia Pacific,No,176.43,14.99,60.51,29,Female
ORD_10276,CUST_3054,PROD_556,Electronics,349.36,0.1,1,COD,2023-02-28 17:00:00,3,Europe,No,324.41,9.99,34.58,37,Male
ORD_10277,CUST_8866,PROD_211,Fashion,26.0,0.1,3,Credit Card,2024-05-25 09:00:00,7,Europe,No,80.19,9.99,8.75,50,Female
ORD_10278,CUST_3105,PROD_948,Sports,93.53,0.2,3,Debit Card,2023-02-02 16:00:00,5,Europe,Yes,229.45,4.99,63.41,46,Female
ORD_10279,CUST_5613,PROD_641,Fashion,72.98,0.0,3,Credit Card,2023-12-04 08:00:00,3,Latin America,No,218.94,0.0,44.75,46,Male
ORD_10280,CUST_8995,PROD_897,Toys,9.29,0.0,1,Credit Card,2023-11-12 00:00:00,2,North America,No,14.28,4.99,2.47,37,Female
ORD_10281,CUST_5402,PROD_787,Sports,112.15,0.15,1,Credit Card,2024-06-06 05:00:00,3,North America,No,95.33,0.0,25.74,61,Female
ORD_10282,CUST_6070,PROD_202,Electronics,349.46,0.15,1,Debit Card,2023-11-02 23:00:00,3,Middle East,No,312.03,14.99,52.88,68,Male
ORD_10283,CUST_3297,PROD_328,Fashion,65.24,0.4,15,Debit Card,2023-10-28 06:00:00,2,North America,No,597.09,9.99,66.26,55,Female
ORD_10284,CUST_2709,PROD_949,Toys,23.77,0.0,2,Credit Card,2023-08-30 17:00:00,2,Asia Pacific,No,52.53,4.99,9.22,27,Female
ORD_10285,CUST_5797,PROD_323,Electronics,419.1,0.0,1,Credit Card,2024-12-06 01:00:00,3,Latin America,No,429.09,9.99,106.52,28,Male
ORD_10286,CUST_6017,PROD_212,Beauty,71.73,0.1,1,Debit Card,2023-09-07 10:00:00,4,Middle East,No,69.55,4.99,21.27,40,Male
ORD_10287,CUST_4484,PROD_125,Toys,48.97,0.15,2,Credit Card,2024-03-19 15:00:00,3,North America,No,88.23,4.99,9.38,54,Female
ORD_10288,CUST_7324,PROD_993,Sports,123.96,0.0,3,Debit Card,2023-12-30 04:00:00,7,North America,No,376.87,4.99,113.14,25,Female
ORD_10289,CUST_2015,PROD_807,Beauty,53.86,0.0,1,Debit Card,2024-05-28 11:00:00,2,North America,No,68.85,14.99,15.94,52,Other
ORD_10290,CUST_2126,PROD_107,Sports,172.01,0.0,1,Debit Card,2023-07-19 04:00:00,1,Europe,No,177.0,4.99,20.77,35,Male
ORD_10291,CUST_3374,PROD_852,Beauty,43.58,0.0,5,Credit Card,2023-04-09 16:00:00,3,North America,No,217.9,0.0,28.56,36,Male
ORD_10292,CUST_1830,PROD_358,Fashion,71.63,0.0,3,Debit Card,2024-05-16 15:00:00,4,North America,No,214.89,0.0,76.72,29,Male
ORD_10293,CUST_6906,PROD_539,Electronics,695.13,0.0,1,PayPal,2023-10-05 07:00:00,4,Asia Pacific,No,695.13,0.0,241.46,22,Male
ORD_10294,CUST_2173,PROD_869,Sports,147.81,0.25,1,Wallet,2023-12-07 13:00:00,2,Asia Pacific,No,120.85,9.99,27.56,45,Female
ORD_10295,CUST_6085,PROD_200,Toys,30.52,0.05,3,Debit Card,2023-07-07 07:00:00,4,Middle East,No,86.97,0.0,28.6,42,Male
ORD_10296,CUST_2873,PROD_990,Home,90.21,0.15,2,Debit Card,2024-03-29 21:00:00,3,North America,No,158.35,4.99,20.98,33,Female
ORD_10297,CUST_5441,PROD_931,Home,139.1,0.0,1,Credit Card,2024-07-12 11:00:00,2,North America,No,144.09,4.99,44.06,23,Male
ORD_10298,CUST_7763,PROD_178,Fashion,27.66,0.0,6,Debit Card,2024-06-30 17:00:00,3,Europe,No,165.96,0.0,52.17,37,Female
ORD_10299,CUST_5700,PROD_448,Sports,135.04,0.4,4,Debit Card,2024-04-01 22:00:00,2,Middle East,No,324.08,0.0,102.02,31,Female
ORD_10300,CUST_2760,PROD_446,Electronics,398.34,0.2,2,COD,2023-02-05 13:00:00,4,Asia Pacific,No,637.34,0.0,154.98,47,Male
ORD_10301,CUST_8928,PROD_311,Home,156.85,0.2,2,UPI,2024-12-07 14:00:00,1,Europe,No,260.95,9.99,64.79,27,Male
ORD_10302,CUST_2752,PROD_148,Toys,52.0,0.1,1,Credit Card,2024-02-17 19:00:00,5,North America,No,46.8,0.0,10.48,48,Female
ORD_10303,CUST_6439,PROD_520,Electronics,317.24,0.0,1,Debit Card,2023-07-19 01:00:00,2,North America,No,322.23,4.99,54.22,32,Male
ORD_10304,CUST_8489,PROD_171,Grocery,18.91,0.0,3,Debit Card,2024-10-01 02:00:00,1,Europe,No,56.73,0.0,15.67,58,Female
ORD_10305,CUST_5544,PROD_638,Grocery,20.78,0.15,1,Credit Card,2023-04-14 19:00:00,4,North America,No,27.65,9.99,7.28,50,Female
ORD_10306,CUST_4640,PROD_183,Toys,22.57,0.2,1,UPI,2024-09-30 16:00:00,2,Asia Pacific,No,18.06,0.0,6.52,24,Female
ORD_10307,CUST_7338,PROD_163,Fashion,43.86,0.1,7,Credit Card,2024-08-31 07:00:00,3,North America,No,276.29,0.0,84.91,43,Male
ORD_10308,CUST_6267,PROD_121,Fashion,70.25,0.1,3,PayPal,2023-05-08 03:00:00,4,Latin America,No,204.65,14.99,71.64,52,Female
ORD_10309,CUST_5871,PROD_405,Beauty,28.0,0.4,4,Debit Card,2024-10-27 19:00:00,3,Europe,No,77.19,9.99,15.38,49,Male
ORD_10310,CUST_7502,PROD_679,Fashion,105.43,0.05,1,Credit Card,2024-11-13 20:00:00,4,Middle East,No,100.16,0.0,15.43,34,Male
ORD_10311,CUST_2403,PROD_750,Electronics,796.16,0.2,1,Credit Card,2023-02-06 12:00:00,3,Europe,No,641.92,4.99,142.23,28,Female
ORD_10312,CUST_3638,PROD_905,Toys,18.96,0.25,1,Credit Card,2023-06-22 14:00:00,2,Europe,Yes,19.21,4.99,4.29,50,Male
ORD_10313,CUST_4349,PROD_384,Beauty,50.27,0.0,1,Credit Card,2024-09-25 10:00:00,5,North America,No,60.26,9.99,10.02,55,Female
ORD_10314,CUST_7188,PROD_481,Electronics,159.03,0.1,1,PayPal,2023-10-18 06:00:00,4,Asia Pacific,No,153.12,9.99,53.18,66,Female
ORD_10315,CUST_8523,PROD_294,Electronics,189.18,0.1,1,PayPal,2023-10-22 23:00:00,2,North America,No,175.25,4.99,49.67,64,Female
ORD_10316,CUST_4254,PROD_930,Beauty,63.62,0.0,4,UPI,2023-11-29 19:00:00,3,North America,No,254.48,0.0,73.72,55,Male
ORD_10317,CUST_2482,PROD_657,Sports,52.34,0.05,4,PayPal,2023-10-11 07:00:00,3,North America,No,198.88,0.0,29.77,44,Female
ORD_10318,CUST_3302,PROD_448,Fashion,93.65,0.1,3,Credit Card,2023-07-06 01:00:00,4,North America,Yes,262.86,9.99,82.31,62,Male
ORD_10319,CUST_8210,PROD_760,Electronics,353.02,0.0,1,Credit Card,2024-12-10 03:00:00,2,Europe,No,363.01,9.99,45.12,54,Female
ORD_10320,CUST_1695,PROD_132,Beauty,43.56,0.0,2,Debit Card,2024-07-13 01:00:00,3,Asia Pacific,No,97.11,9.99,31.05,42,Female
ORD_10321,CUST_1327,PROD_622,Fashion,42.24,0.05,3,Credit Card,2023-12-13 07:00:00,4,Asia Pacific,No,130.38,9.99,37.24,69,Male
ORD_10322,CUST_8012,PROD_722,Electronics,461.74,0.1,1,COD,2024-12-18 06:00:00,3,Middle East,No,425.56,9.99,83.6,65,Female
ORD_10323,CUST_3786,PROD_855,Home,96.26,0.05,1,PayPal,2024-08-10 10:00:00,3,North America,No,96.44,4.99,21.24,37,Female
ORD_10324,CUST_4160,PROD_539,Home,60.15,0.0,1,Credit Card,2023-08-04 17:00:00,4,North America,No,75.14,14.99,26.33,20,Male
ORD_10325,CUST_3681,PROD_251,Home,51.99,0.0,1,Wallet,2024-08-17 06:00:00,1,North America,No,61.98,9.99,17.19,50,Female
ORD_10326,CUST_1341,PROD_677,Sports,189.94,0.05,1,PayPal,2023-12-13 04:00:00,2,North America,No,185.43,4.99,27.05,63,Female
ORD_10327,CUST_7752,PROD_109,Home,99.5,0.3,1,Credit Card,2023-09-05 21:00:00,5,North America,No,84.64,14.99,25.36,18,Female
ORD_10328,CUST_5943,PROD_239,Toys,49.86,0.15,2,Debit Card,2023-02-17 22:00:00,3,Europe,No,84.76,0.0,10.17,66,Female
ORD_10329,CUST_2348,PROD_316,Sports,76.72,0.0,2,UPI,2023-03-22 11:00:00,2,Asia Pacific,No,153.44,0.0,30.47,36,Female
ORD_10330,CUST_2074,PROD_415,Beauty,53.61,0.0,1,Credit Card,2024-01-19 12:00:00,2,Europe,No,63.6,9.99,21.09,61,Female
ORD_10331,CUST_2452,PROD_381,Electronics,680.87,0.1,1,Credit Card,2023-02-15 01:00:00,2,Europe,No,612.78,0.0,200.71,51,Male
ORD_10332,CUST_6371,PROD_817,Sports,137.72,0.0,3,Debit Card,2024-12-05 00:00:00,3,North America,Yes,413.16,0.0,153.92,44,Female
ORD_10333,CUST_2986,PROD_215,Toys,11.59,0.2,3,PayPal,2024-07-12 15:00:00,4,Europe,No,32.8,4.99,6.0,41,Male
ORD_10334,CUST_1802,PROD_337,Fashion,35.24,0.0,1,Wallet,2023-11-22 05:00:00,2,Europe,Yes,35.24,0.0,12.23,57,Male
ORD_10335,CUST_4187,PROD_623,Home,220.92,0.0,1,UPI,2023-08-07 05:00:00,2,North America,No,220.92,0.0,72.6,20,Female
ORD_10336,CUST_8288,PROD_342,Fashion,64.48,0.15,2,PayPal,2024-12-06 23:00:00,1,Europe,No,114.61,4.99,32.4,24,Female
ORD_10337,CUST_5571,PROD_264,Electronics,498.85,0.15,1,PayPal,2024-06-16 07:00:00,5,Asia Pacific,No,424.02,0.0,128.33,45,Male
ORD_10338,CUST_5888,PROD_291,Home,25.62,0.15,1,UPI,2024-11-07 20:00:00,1,Asia Pacific,No,26.77,4.99,4.3,44,Male
ORD_10339,CUST_5779,PROD_388,Electronics,415.49,0.2,1,Credit Card,2024-07-03 08:00:00,2,North America,No,342.38,9.99,121.14,21,Male
ORD_10340,CUST_1195,PROD_757,Electronics,373.14,0.3,1,Credit Card,2023-05-20 07:00:00,3,North America,Yes,266.19,4.99,48.42,64,Male
ORD_10341,CUST_1172,PROD_649,Home,177.83,0.0,1,PayPal,2024-07-16 12:00:00,4,Asia Pacific,No,182.82,4.99,26.58,45,Female
ORD_10342,CUST_3235,PROD_359,Sports,65.2,0.0,2,COD,2024-02-07 14:00:00,3,Asia Pacific,No,145.39,14.99,17.22,42,Female
ORD_10343,CUST_8898,PROD_113,Sports,145.95,0.05,1,Wallet,2024-12-07 20:00:00,1,Asia Pacific,No,138.65,0.0,47.73,50,Male
ORD_10344,CUST_8932,PROD_346,Grocery,24.47,0.05,2,COD,2024-09-22 05:00:00,4,Europe,No,51.49,4.99,10.12,65,Male
ORD_10345,CUST_7678,PROD_523,Home,137.23,0.05,1,Credit Card,2023-12-05 18:00:00,3,North America,No,135.36,4.99,50.75,62,Female
ORD_10346,CUST_4580,PROD_664,Home,106.4,0.0,2,PayPal,2023-03-11 23:00:00,1,North America,No,212.8,0.0,39.5,39,Male
ORD_10347,CUST_4376,PROD_524,Sports,69.94,0.2,2,Debit Card,2023-05-27 02:00:00,2,North America,Yes,111.9,0.0,15.73,28,Female
ORD_10348,CUST_3529,PROD_178,Beauty,47.46,0.15,1,Debit Card,2024-07-07 12:00:00,4,Asia Pacific,No,45.33,4.99,5.82,63,Male
ORD_10349,CUST_5883,PROD_464,Electronics,482.62,0.2,1,PayPal,2023-10-30 05:00:00,1,Latin America,No,386.1,0.0,135.89,65,Female
ORD_10350,CUST_7036,PROD_197,Fashion,62.05,0.4,2,Credit Card,2024-01-29 03:00:00,3,Europe,No,74.46,0.0,15.33,57,Female
ORD_10351,CUST_8354,PROD_811,Toys,24.67,0.1,3,Credit Card,2024-04-16 06:00:00,2,Europe,No,71.59,4.99,14.46,62,Male
ORD_10352,CUST_5912,PROD_527,Electronics,709.93,0.0,1,UPI,2024-07-08 00:00:00,3,North America,No,714.92,4.99,83.31,69,Male
ORD_10353,CUST_5786,PROD_690,Electronics,282.66,0.2,2,Credit Card,2024-07-05 21:00:00,2,Asia Pacific,No,457.25,4.99,168.4,51,Male
